# timestamp_grid, lon_SD_grid, lat_SD_grid, taux_c_SD_grid, tauy_c_SD_grid, taux10m_c_SD_grid, tauy10m_c_SD_grid, ucur_SD_grid[:,iz], vcur_SD_grid[:,iz], ucur_SD_grid_bp[:,iz], vcur_SD_grid_bp[:,iz], tau_dot_sfcvel_SD, energy_input_SD, tau10m_dot_sfcvel_SD, energy_input_adj10m_SD
1.694469000000000000e+09 -5.419406080000000259e+01 1.860300640000000172e+01 -2.826340036618589773e-03 -6.818502095685728161e-03 -3.765299908174056954e-03 -8.126882673950893560e-03 -8.629999999999999716e+01 4.099999999999992539e+00 -6.213758927685370992e+01 1.224308622506393718e+01 9.214244726887406943e-04 1.142416704024279716e+04 1.344685338801355871e-03 1.613855150741824400e+04
1.694469600000000000e+09 -5.419876479999999930e+01 1.860336480000000137e+01 -4.672589181441402263e-03 -8.848500853817080000e-03 -6.039885978120351252e-03 -1.060145955548375159e-02 -8.470000000000000284e+01 6.600000000000005862e+00 -6.154053405484227568e+01 1.390070334712509492e+01 1.645532482090878400e-03 1.142493712732923086e+04 2.243300643965555514e-03 1.613962790321307511e+04
1.694470200000000000e+09 -5.420390400000000142e+01 1.860372479999999840e+01 -2.210751289194250527e-03 -1.022375508476499120e-02 -3.086104333597961859e-03 -1.224175643684462939e-02 -8.399999999999998579e+01 1.060000000000000853e+01 -6.089575032451425329e+01 1.554204071992245773e+01 -2.427265930156070721e-04 1.142535796909595410e+04 -2.331238050629156483e-05 1.614029389969211297e+04
1.694470800000000000e+09 -5.420828800000000314e+01 1.860440480000000107e+01 -1.866199462376574988e-03 -9.259796930788183333e-03 -2.641710997274915231e-03 -1.098760833770869895e-02 -8.519999999999998863e+01 1.209999999999999964e+01 -6.020390189957119276e+01 1.716577484610265714e+01 -4.659909987659053773e-04 1.142514535381841961e+04 -2.956950109531042079e-04 1.614019819747467409e+04
1.694471400000000000e+09 -5.421297280000000285e+01 1.860492640000000009e+01 -2.586913940671998775e-03 -7.352466968794294996e-03 -3.470564905116703142e-03 -8.710516166728070331e-03 -8.450000000000001421e+01 1.189999999999999858e+01 -5.946569083115718968e+01 1.877060054312751802e+01 1.582240412503427632e-04 1.142505302373116319e+04 4.287792016702733720e-04 1.614023812273188923e+04
1.694472000000000000e+09 -5.421827199999999891e+01 1.860521599999999864e+01 -6.011426168350786706e-03 -1.017411629434873677e-02 -8.021664599049379077e-03 -1.271609995509578352e-02 -8.239999999999997726e+01 1.550000000000000355e+01 -5.868185671897234101e+01 2.035523204114461038e+01 1.456651511027829207e-03 1.142553748639684818e+04 2.118870074047052039e-03 1.614100241751460453e+04
1.694472600000000000e+09 -5.422232319999999817e+01 1.860615200000000158e+01 -3.570761673868637093e-03 -9.166221190473427399e-03 -4.659513539414208289e-03 -1.086121009294959902e-02 -7.900000000000000000e+01 1.930000000000000426e+01 -5.785317598070165701e+01 2.191840405826399873e+01 5.670963763248831543e-05 1.142599149474144542e+04 3.150726540122783699e-04 1.614173260033302176e+04
1.694473200000000000e+09 -5.422602880000000170e+01 1.860726239999999976e+01 -4.225359419173354593e-03 -1.268463161666819050e-02 -5.805748273934287045e-03 -1.591813217637864930e-02 -7.920000000000003126e+01 1.859999999999999432e+01 -5.698046107410914374e+01 2.345887286644450498e+01 -5.680423254477377087e-04 1.142583809493509943e+04 -4.260722546793730726e-04 1.614169930045282308e+04
1.694473800000000000e+09 -5.422986879999999843e+01 1.860823680000000024e+01 -4.654574461186985167e-03 -9.228031857075276456e-03 -6.003422156905313840e-03 -1.100242631900990274e-02 -7.950000000000000000e+01 1.990000000000000568e+01 -5.606455968862984207e+01 2.497541733511025797e+01 3.048272089224224671e-04 1.142575913040014166e+04 6.178903083578759711e-04 1.614175684586892748e+04
1.694474400000000000e+09 -5.423373440000000301e+01 1.860935519999999954e+01 -3.579633900961322942e-03 -1.011295479124046069e-02 -4.727200353427011593e-03 -1.211765211517469056e-02 -7.650000000000001421e+01 2.349999999999998579e+01 -5.510635392116482478e+01 2.646683993996507667e+01 -7.039738312528964759e-04 1.142563938641344248e+04 -6.021718324830342001e-04 1.614176156141168940e+04
1.694475000000000000e+09 -5.423697279999999665e+01 1.861068799999999968e+01 -3.171460037234098261e-03 -7.926837830206824240e-03 -4.121410634389868592e-03 -9.320423725706081589e-03 -7.349999999999998579e+01 2.469999999999998863e+01 -5.410675942437480046e+01 2.793196775027801593e+01 -4.981475337637662586e-04 1.142527875000393760e+04 -3.734160124135572738e-04 1.614146888505822062e+04
1.694475600000000000e+09 -5.424058879999999760e+01 1.861200320000000019e+01 -5.410609431611134237e-03 -9.743060793333455788e-03 -7.023264054084440468e-03 -1.181599953388382147e-02 -7.149999999999998579e+01 2.780000000000000426e+01 -5.306672451180292427e+01 2.936965340308336181e+01 9.730015628966331986e-06 1.142513222474849681e+04 2.566980781058469593e-04 1.614143386967792685e+04
1.694476200000000000e+09 -5.424373760000000289e+01 1.861344800000000177e+01 -3.291437864988692140e-03 -9.431382281348106578e-03 -4.258708277047394512e-03 -1.109997967351735240e-02 -6.779999999999999716e+01 2.800000000000000355e+01 -5.198722922501875132e+01 3.077877605473817013e+01 -1.191736683571655107e-03 1.142477762274811357e+04 -1.202453451819887956e-03 1.614115014306581361e+04
1.694476800000000000e+09 -5.424668799999999891e+01 1.861488800000000055e+01 -2.566314867807094075e-03 -1.056394236549076070e-02 -3.455596971987819239e-03 -1.261132315705165881e-02 -6.869999999999998863e+01 2.880000000000000426e+01 -5.086928437589583041e+01 3.215824229997415529e+01 -2.091712174238454305e-03 1.142379258809077146e+04 -2.297742407512093701e-03 1.614010008430801463e+04
1.694477400000000000e+09 -5.424929279999999920e+01 1.861645599999999945e+01 -3.237141319893036776e-03 -1.124332147096100167e-02 -4.366641595546360589e-03 -1.374936827491691181e-02 -6.670000000000003126e+01 2.889999999999999147e+01 -4.971393057446035613e+01 3.350698705379742393e+01 -2.157988081322934938e-03 1.142251767801410278e+04 -2.436169876609914180e-03 1.613867991062277724e+04
1.694478000000000000e+09 -5.425197440000000171e+01 1.861791840000000064e+01 -2.288970179486218403e-03 -8.422096019257899538e-03 -3.009412452434900680e-03 -9.850030244349028061e-03 -6.229999999999997584e+01 2.969999999999999218e+01 -4.852223724164051077e+01 3.482397439800384831e+01 -1.822249020640964593e-03 1.142132360688351400e+04 -1.969937760737806680e-03 1.613735807833157378e+04
1.694478600000000000e+09 -5.425468159999999784e+01 1.861947520000000011e+01 -6.396036997384067606e-03 -9.535982523964599278e-03 -8.283022042644637081e-03 -1.161686418552174138e-02 -6.730000000000001137e+01 3.509999999999999432e+01 -4.729530159848166448e+01 3.610819840339336650e+01 -4.182465012027899304e-04 1.142065145822696104e+04 -2.771601118234387831e-04 1.613668394896980499e+04
1.694479200000000000e+09 -5.425692159999999831e+01 1.862127519999999947e+01 -6.157380285696368097e-03 -1.598401706239733697e-02 -8.143916232655560791e-03 -1.980761039963510606e-02 -6.280000000000001137e+01 3.820000000000000995e+01 -4.603424764097059096e+01 3.735868394362899636e+01 -3.136914726922984242e-03 1.141958490985852222e+04 -3.650871999771203302e-03 1.613550553933632546e+04
1.694479800000000000e+09 -5.425875839999999783e+01 1.862326720000000080e+01 -7.048246699599293626e-03 -1.613832531217443064e-02 -9.198963239966355052e-03 -1.997464436569125826e-02 -5.340000000000002700e+01 3.980000000000001137e+01 -4.474022509527863178e+01 3.857448750103051083e+01 -3.071874841749097987e-03 1.141772227298792131e+04 -3.589479834225986488e-03 1.613333343378612699e+04
1.694480400000000000e+09 -5.426070399999999694e+01 1.862533279999999891e+01 -4.992216190807075710e-03 -2.037059889875461952e-02 -6.678431838422420330e-03 -2.515264271211125127e-02 -5.979999999999998295e+01 4.330000000000000426e+01 -4.341440832573237429e+01 3.975469794441033144e+01 -5.930928940086970316e-03 1.141502143185337081e+04 -7.099955467148142893e-03 1.613012660319571478e+04
1.694481000000000000e+09 -5.426305920000000071e+01 1.862767840000000064e+01 -1.538537284474696164e-03 -1.725985656159112133e-02 -2.280667916739062811e-03 -2.117790337534426054e-02 -5.539999999999998437e+01 4.550000000000000711e+01 -4.205799521811837138e+01 4.089843726909875699e+01 -6.411933671045434366e-03 1.141131857307002974e+04 -7.702228323512246705e-03 1.612568594805851717e+04
1.694481600000000000e+09 -5.426517119999999750e+01 1.863007359999999935e+01 -3.087735784569097496e-03 -1.810535982770062127e-02 -4.217891988145918911e-03 -2.223787841931994594e-02 -5.440000000000000568e+01 4.719999999999999574e+01 -4.067220607334834170e+01 4.200486130357611358e+01 -6.349281022838570467e-03 1.140749020866186584e+04 -7.625480265523270490e-03 1.612108763548180650e+04
1.694482200000000000e+09 -5.426719359999999881e+01 1.863245600000000124e+01 -6.264782931944362816e-03 -1.877353556350104882e-02 -8.216502943957549807e-03 -2.316410050062250522e-02 -5.360000000000000142e+01 4.479999999999999716e+01 -3.925828249246858803e+01 4.307316037650119256e+01 -5.626908900643620356e-03 1.140389735168482002e+04 -6.751852221666194975e-03 1.611677443573564960e+04
1.694482800000000000e+09 -5.426941440000000227e+01 1.863458719999999857e+01 -9.325862133396296480e-03 -2.143986861595231080e-02 -1.206558130634474008e-02 -2.648495571627636908e-02 -5.009999999999998721e+01 4.710000000000000853e+01 -3.781748623656938690e+01 4.410255993259368523e+01 -5.928724277081132144e-03 1.140043066173150692e+04 -7.117643918002672897e-03 1.611261358689374720e+04
1.694483400000000000e+09 -5.427131519999999654e+01 1.863691520000000068e+01 -7.901358544500879100e-03 -1.735540810227148220e-02 -1.023802586787419394e-02 -2.141311408869312621e-02 -4.929999999999999005e+01 4.579999999999999716e+01 -3.635109806781145636e+01 4.509232110261403648e+01 -4.953725756944435919e-03 1.139716592672129809e+04 -5.934035339503736586e-03 1.610869808311649467e+04
1.694484000000000000e+09 -5.427338240000000269e+01 1.863899359999999916e+01 -4.095230765213783881e-03 -1.692760464095519057e-02 -5.437321303015428889e-03 -2.083570187835024137e-02 -4.910000000000000853e+01 4.379999999999999716e+01 -3.486041657640974023e+01 4.604174123663365492e+01 -6.366149421830160846e-03 1.139376996416766633e+04 -7.697647086837386410e-03 1.610460857838859192e+04
1.694484600000000000e+09 -5.427501440000000343e+01 1.864118879999999834e+01 -5.423259116389050893e-03 -1.692056844313384253e-02 -7.076909301021841285e-03 -2.084002094601149907e-02 -4.500000000000001421e+01 4.419999999999999574e+01 -3.334675699971803198e+01 4.695015439647292510e+01 -6.135751969804903103e-03 1.139001939375017537e+04 -7.424502262707499342e-03 1.610007193358372933e+04
1.694485200000000000e+09 -5.427644159999999829e+01 1.864345919999999879e+01 -3.453348443395518833e-03 -1.825485359640171765e-02 -4.616800329888774181e-03 -2.244735456510644003e-02 -4.550000000000000711e+01 4.510000000000000853e+01 -3.181145003082630396e+01 4.781693181077854149e+01 -7.630350681887779034e-03 1.138588956295466778e+04 -9.264965095755039320e-03 1.609506509337618991e+04
1.694485800000000000e+09 -5.427745279999999894e+01 1.864595200000000119e+01 -5.087605873362360115e-03 -2.147123515453574702e-02 -6.663040276933965625e-03 -2.642531248923829165e-02 -4.239999999999999147e+01 4.779999999999999716e+01 -3.025584061322535234e+01 4.864148230928748973e+01 -8.904629125205414455e-03 1.138092906901253991e+04 -1.083770485344263089e-02 1.608903429239143043e+04
1.694486400000000000e+09 -5.427879039999999833e+01 1.864835199999999915e+01 -6.154762921832760553e-03 -1.963687721870952321e-02 -8.015004160809644299e-03 -2.415724007215107674e-02 -4.600000000000000000e+01 4.910000000000000853e+01 -2.868128673168330423e+01 4.942325274236534227e+01 -7.939918257244587413e-03 1.137587570479780516e+04 -9.640487491521026672e-03 1.608289083468794161e+04
1.694487000000000000e+09 -5.427996160000000003e+01 1.865083999999999875e+01 -6.532848594548673268e-03 -2.484498045349681217e-02 -8.498450770460821285e-03 -3.060268846088131170e-02 -4.279999999999999716e+01 5.009999999999998721e+01 -2.708915820903584759e+01 5.016172837647188487e+01 -1.069297791893653732e-02 1.137028583594495103e+04 -1.304867868711802846e-02 1.607608408483435051e+04
1.694487600000000000e+09 -5.428083199999999664e+01 1.865346239999999867e+01 -4.501933270654255581e-03 -2.380497963446974799e-02 -5.908676355368188728e-03 -2.922133587707330046e-02 -3.879999999999999005e+01 5.350000000000001421e+01 -2.548083549862423069e+01 5.085643325577398599e+01 -1.095923336840145396e-02 1.136379017255875078e+04 -1.335534907451184881e-02 1.606816287650586128e+04
1.694488200000000000e+09 -5.428119679999999647e+01 1.865623679999999851e+01 -6.412944453324380921e-03 -2.442914495693503801e-02 -8.270348476939836865e-03 -3.001437255652733560e-02 -3.489999999999997726e+01 5.360000000000000142e+01 -2.385770844853727723e+01 5.150693052984830445e+01 -1.105272113136369742e-02 1.135718658620882161e+04 -1.348636639435403864e-02 1.606011036186520141e+04
1.694488800000000000e+09 -5.428175360000000182e+01 1.865888160000000084e+01 -8.726357865192036628e-03 -1.997560517576500369e-02 -1.115929472073967817e-02 -2.452910183516728015e-02 -3.620000000000000995e+01 5.380000000000000426e+01 -2.222117503984627973e+01 5.211282274507386347e+01 -8.470752461674502243e-03 1.135132954413090920e+04 -1.030308094721149592e-02 1.605297352766273070e+04
1.694489400000000000e+09 -5.428208639999999718e+01 1.866148959999999946e+01 -6.620664016557832425e-03 -2.203895615003319264e-02 -8.504152729618675438e-03 -2.707576948446526605e-02 -3.300000000000000711e+01 5.180000000000000426e+01 -2.057264012866554737e+01 5.267375208765445649e+01 -1.024669974292086345e-02 1.134571430846953081e+04 -1.251229495701549482e-02 1.604612891489146205e+04
1.694490000000000000e+09 -5.428245760000000075e+01 1.866387200000000135e+01 -1.551957373285865749e-02 -2.642277029778731037e-02 -1.969881934041666990e-02 -3.260679617174943451e-02 -3.130000000000001847e+01 5.209999999999999432e+01 -1.891351420116610882e+01 5.318940057339194993e+01 -1.111881635435265497e-02 1.133930465364034899e+04 -1.361762043652947445e-02 1.603828994027340013e+04
1.694490600000000000e+09 -5.428269439999999690e+01 1.866631200000000135e+01 -1.378967399340509832e-02 -2.428490771855160504e-02 -1.746630607509091007e-02 -2.988346832321537791e-02 -2.789999999999999147e+01 5.489999999999999147e+01 -1.724521212530670411e+01 5.365949019740774872e+01 -1.065309914513475585e-02 1.133277307899050174e+04 -1.302321522243644718e-02 1.603029768957570923e+04
1.694491200000000000e+09 -5.428297599999999790e+01 1.866887519999999867e+01 -1.225995028598736436e-02 -3.125643489163831834e-02 -1.553071758702276838e-02 -3.848656434534393489e-02 -2.509999999999998721e+01 5.620000000000000284e+01 -1.556915189156027424e+01 5.408378306319425377e+01 -1.499589215822707405e-02 1.132507838159949461e+04 -1.839698895803964368e-02 1.602087162832156719e+04
1.694491800000000000e+09 -5.428312960000000231e+01 1.867160960000000003e+01 -9.139772496474853417e-03 -2.229254811797226968e-02 -1.155393671303603376e-02 -2.732712690514613185e-02 -2.179999999999999716e+01 5.629999999999999716e+01 -1.388675334722501198e+01 5.446208149226563222e+01 -1.087176805962961415e-02 1.131731808353413726e+04 -1.327845543134174335e-02 1.601136899500475192e+04
1.694492400000000000e+09 -5.428277119999999911e+01 1.867449119999999851e+01 -9.805029715733656198e-03 -2.421961913319331874e-02 -1.238262211636831540e-02 -2.964967037195026522e-02 -2.200000000000002132e+01 6.110000000000000142e+01 -1.219943693259066109e+01 5.479422810186893145e+01 -1.207479493685313827e-02 1.131043411463519078e+04 -1.473569783937130583e-02 1.600296474902353839e+04
1.694493000000000000e+09 -5.428240000000000265e+01 1.867753280000000160e+01 -8.754628014968611829e-03 -2.540297187168869680e-02 -1.107393881140132305e-02 -3.107546762919022321e-02 -2.259999999999999787e+01 6.299999999999998579e+01 -1.050862243336646173e+01 5.508010585288523231e+01 -1.307199299316601920e-02 1.130289007825618501e+04 -1.595268204624486486e-02 1.599375823505785411e+04
1.694493600000000000e+09 -5.428130560000000315e+01 1.868065119999999979e+01 -7.004632090438959492e-03 -3.029470769095807606e-02 -8.840851674406508334e-03 -3.706113450668006154e-02 -1.560000000000001386e+01 6.550000000000000000e+01 -8.815727752096536918e+00 5.531963807404870437e+01 -1.614141335509991851e-02 1.129412605635170621e+04 -1.972270006064943959e-02 1.598305562042578640e+04
1.694494200000000000e+09 -5.427988479999999782e+01 1.868375839999999855e+01 -8.370279857478419433e-03 -3.120738177204424035e-02 -1.051488813451099784e-02 -3.814731980166719688e-02 -1.309999999999997833e+01 6.840000000000001990e+01 -7.122167674198018439e+00 5.551278845395428618e+01 -1.672794245888357609e-02 1.128426524960750976e+04 -2.042775297865869963e-02 1.597101048451399402e+04
1.694494800000000000e+09 -5.427834880000000339e+01 1.868684959999999862e+01 -7.363056526208476733e-03 -3.095650647040338113e-02 -9.066760535298232920e-03 -3.795983310896773599e-02 9.600000000000008527e+00 5.819999999999998863e+01 -5.429352594481009930e+00 5.565956098168089738e+01 -1.683048929615335934e-02 1.127419772008099972e+04 -2.063601005947160102e-02 1.595869135560255381e+04
1.694495400000000000e+09 -5.427671039999999891e+01 1.868995200000000168e+01 -9.545737680572463288e-03 -2.736528757240628412e-02 -1.185595712300230135e-02 -3.342751107295252599e-02 -4.000000000000003553e-01 6.459999999999999432e+01 -3.738687196321231365e+00 5.575999981553683682e+01 -1.490199902743689561e-02 1.126467797358392272e+04 -1.819592296165786424e-02 1.594704177569621606e+04
1.694496000000000000e+09 -5.427489280000000349e+01 1.869326239999999828e+01 -1.216458651152372596e-02 -3.181769794063529083e-02 -1.487199964442486450e-02 -3.889179509571452642e-02 2.419999999999999929e+01 6.409999999999999432e+01 -2.051569124185220083e+00 5.581418909846554044e+01 -1.750922519440953687e-02 1.125495460631736933e+04 -2.140203070565589727e-02 1.593516238959602197e+04
1.694496600000000000e+09 -5.427287679999999881e+01 1.869683519999999888e+01 -6.239751615826384656e-03 -2.290188287123857275e-02 -7.722638673064195075e-03 -2.771933600868806136e-02 -1.499999999999990230e+00 7.589999999999999147e+01 -3.693877009102058961e-01 5.582225277342237746e+01 -1.276129807121970973e-02 1.124587344933767963e+04 -1.544503133644010463e-02 1.592410827098339178e+04
1.694497200000000000e+09 -5.427093119999999971e+01 1.870050880000000149e+01 -2.299506100174151038e-02 -3.447753252356724335e-02 -2.863341875019270386e-02 -4.209573746763531354e-02 -2.600000000000002309e+00 7.789999999999999147e+01 1.306477257472135722e+00 5.578435441942187367e+01 -1.953349418034779766e-02 1.123618501166220994e+04 -2.385692448842308133e-02 1.591231768423593348e+04
1.694497800000000000e+09 -5.426942079999999891e+01 1.870409280000000152e+01 -2.136951917876260890e-02 -3.507098800474825473e-02 -2.657832054029051969e-02 -4.285964977427428324e-02 9.966777408636776081e-02 7.489667774086379382e+01 2.974656512948735898e+00 5.570069707311567697e+01 -2.017045458311045314e-02 1.122427382703317198e+04 -2.466373743035096822e-02 1.589776148566030133e+04
1.694498400000000000e+09 -5.426684800000000308e+01 1.870737120000000075e+01 -2.141208334081930176e-02 -3.493314016372827541e-02 -2.662175252223814362e-02 -4.273827620291759805e-02 2.000000000000001776e+00 7.159999999999999432e+01 4.633792458285837412e+00 5.557152297627575877e+01 -2.040506951542963437e-02 1.121210116980360908e+04 -2.498390774040753701e-02 1.588286719210907359e+04
1.694499000000000000e+09 -5.426490880000000061e+01 1.871053600000000117e+01 -2.111346630337394836e-02 -2.667323206662105053e-02 -2.620152139871159344e-02 -3.253857134819622410e-02 6.499999999999994671e+00 6.900000000000000000e+01 6.282540231369260653e+00 5.539711322721159803e+01 -1.610266258404903505e-02 1.120114885017376582e+04 -1.967155033538217634e-02 1.586947055468633698e+04
1.694499600000000000e+09 -5.426314239999999955e+01 1.871370879999999914e+01 -2.394714965576478019e-02 -2.641240011609868876e-02 -2.968899858284076640e-02 -3.220354772118402820e-02 1.089999999999999858e+01 6.919999999999998863e+01 7.919568863322485441e+00 5.517778737038788961e+01 -1.647028898326820257e-02 1.119137696470357150e+04 -2.012044577491522990e-02 1.585753295585324668e+04
1.694500200000000000e+09 -5.426046079999999705e+01 1.871678400000000053e+01 -1.780368027478462789e-02 -2.598995951617711839e-02 -2.203104814390695332e-02 -3.162839146309679578e-02 8.200000000000006395e+00 7.189999999999999147e+01 9.543562419965777366e+00 5.491390296539099580e+01 -1.597120648953311017e-02 1.118164451606173134e+04 -1.947093102894545402e-02 1.584565554281209006e+04
1.694500800000000000e+09 -5.425827199999999806e+01 1.871995360000000019e+01 -1.596589072577179330e-02 -2.406826597991346128e-02 -1.979267072868744551e-02 -2.933148089298312153e-02 5.000000000000004441e+00 6.690000000000000568e+01 1.115322110478460260e+01 5.460585514643486960e+01 -1.492339355124383538e-02 1.117237613604949729e+04 -1.822422629763907620e-02 1.583434699561411435e+04
1.694501400000000000e+09 -5.425564159999999703e+01 1.872299519999999973e+01 -1.629369347120963527e-02 -2.907610612806825479e-02 -2.015804291710020929e-02 -3.551453091135159390e-02 9.299999999999997158e+00 6.659999999999999432e+01 1.274726230631224233e+01 5.425407615049626742e+01 -1.785197260648282644e-02 1.116254352620218015e+04 -2.183767925159798770e-02 1.582232842394934232e+04
1.694502000000000000e+09 -5.425237760000000264e+01 1.872582080000000104e+01 -1.103423102430498015e-02 -2.300047785582722687e-02 -1.356968417407678276e-02 -2.796864902322731411e-02 1.278461538461538360e+01 6.634615384615385381e+01 1.432442162422610643e+01 5.385903479805950411e+01 -1.396842514700256423e-02 1.115299740687613303e+04 -1.700742318413776821e-02 1.581067489321862558e+04
1.694502600000000000e+09 -5.424983040000000045e+01 1.872869760000000028e+01 -1.902098685997490393e-02 -2.588055516973370579e-02 -2.349679710596503518e-02 -3.156549524024786224e-02 1.495384615384615401e+01 6.543846153846155289e+01 1.588345390961920423e+01 5.342123594212630877e+01 -1.684690212141445181e-02 1.114375280869560811e+04 -2.059478062715615343e-02 1.579939423207523760e+04
1.694503200000000000e+09 -5.424716800000000205e+01 1.873147840000000031e+01 -2.048989741890041780e-02 -3.108068107915990322e-02 -2.530634025598645781e-02 -3.801358325268096999e-02 1.712307692307692264e+01 6.453076923076923777e+01 1.742313430568557919e+01 5.294121989616071744e+01 -2.002447406173468725e-02 1.113269139584066397e+04 -2.453401235086625359e-02 1.578585559418183038e+04
1.694503800000000000e+09 -5.424464640000000060e+01 1.873445919999999987e+01 -2.290340457932459398e-02 -2.638294800280654995e-02 -2.829565567339695914e-02 -3.220630017052477506e-02 1.929230769230769127e+01 6.362307692307692975e+01 1.894225926313939112e+01 5.241956183318153961e+01 -1.816824801724871777e-02 1.112123357921696879e+04 -2.224223788992834780e-02 1.577182271910959207e+04
1.694504400000000000e+09 -5.424189439999999962e+01 1.873736639999999909e+01 -2.015134745196072580e-02 -2.543159497987403789e-02 -2.483824942495668070e-02 -3.102500243008116804e-02 2.146153846153845990e+01 6.271538461538462172e+01 2.043964752688615150e+01 5.185687115283459292e+01 -1.730689383192295788e-02 1.111059103666221745e+04 -2.116544616964096542e-02 1.575880041389172038e+04
1.694505000000000000e+09 -5.423935999999999780e+01 1.874025440000000131e+01 -2.027231295555035825e-02 -2.775891104511442331e-02 -2.496509640121759646e-02 -3.391112843878223843e-02 2.363076923076923208e+01 6.180769230769230660e+01 2.191414109824627943e+01 5.125379081917593282e+01 -1.866999746570143642e-02 1.109979796927292955e+04 -2.285162528511155977e-02 1.574559529245529484e+04
1.694505600000000000e+09 -5.423675519999999750e+01 1.874289119999999897e+01 -2.155800743814925355e-02 -2.527234830694857770e-02 -2.654448065383742048e-02 -3.083800065980179042e-02 2.580000000000000071e+01 6.089999999999999858e+01 2.336460617334624246e+01 5.061099667056367224e+01 -1.782753089694726067e-02 1.108884871076413583e+04 -2.180943285272988336e-02 1.573219697501394330e+04
1.694506200000000000e+09 -5.423421439999999905e+01 1.874550079999999852e+01 -2.218629558064584908e-02 -2.408032926068288601e-02 -2.732007279935497190e-02 -2.936188132944047083e-02 2.650000000000001421e+01 6.080000000000001137e+01 2.478993405531625882e+01 4.992919670324415193e+01 -1.752308300711486605e-02 1.107824352659291617e+04 -2.143277951557394367e-02 1.571922431130345103e+04
1.694506800000000000e+09 -5.423122560000000192e+01 1.874809120000000107e+01 -2.376653868621915813e-02 -2.482938158765134531e-02 -2.924114743253870136e-02 -3.025926289638268887e-02 2.960000000000000497e+01 6.210000000000000142e+01 2.618904203738244618e+01 4.920913033348532650e+01 -1.844255155383045519e-02 1.106745383622463305e+04 -2.254829650995346380e-02 1.570602998849579308e+04
1.694507400000000000e+09 -5.422805759999999964e+01 1.875048320000000146e+01 -2.431108447338084164e-02 -2.159651344987850718e-02 -2.994699941566898380e-02 -2.631750641380192768e-02 2.949999999999999289e+01 5.779999999999998295e+01 2.756087425728372153e+01 4.845156763922922494e+01 -1.716419674417364247e-02 1.105677181173523240e+04 -2.100489927382374888e-02 1.569296402976065838e+04
1.694508000000000000e+09 -5.422460800000000347e+01 1.875260159999999843e+01 -2.577764816791108110e-02 -2.755219641135423295e-02 -3.182627575250769614e-02 -3.369561829152555726e-02 2.480000000000000071e+01 5.950000000000000000e+01 2.890440251537343386e+01 4.765730857164948020e+01 -2.058151044747582800e-02 1.104544809957773759e+04 -2.525761963347502095e-02 1.567908527408846930e+04
1.694508600000000000e+09 -5.422094719999999768e+01 1.875452160000000035e+01 -2.201440080779781122e-02 -2.241430505117948668e-02 -2.713911945892075878e-02 -2.736873032010289294e-02 2.580000000000000071e+01 5.590000000000001990e+01 3.021862703973986797e+01 4.682718213338307578e+01 -1.714843712538980519e-02 1.103412911530587735e+04 -2.101707448574974962e-02 1.566520286585270151e+04
1.694509200000000000e+09 -5.421728000000000236e+01 1.875623999999999825e+01 -2.208300011177291231e-02 -2.502920208506942065e-02 -2.719360748610217399e-02 -3.063143193903473602e-02 2.880000000000000426e+01 5.340000000000000568e+01 3.150257720921324633e+01 4.596204552791731146e+01 -1.846064741793594643e-02 1.102344638994287925e+04 -2.264551988795188153e-02 1.565210408754059063e+04
1.694509800000000000e+09 -5.421378560000000135e+01 1.875783679999999976e+01 -1.924525751945839469e-02 -1.724165795688271594e-02 -2.362257143188193145e-02 -2.101183963708436186e-02 3.369999999999999574e+01 4.900000000000000000e+01 3.275531227226837672e+01 4.506278327474681333e+01 -1.407341515618400554e-02 1.101368617117064423e+04 -1.720616679694925849e-02 1.564014858153512068e+04
1.694510400000000000e+09 -5.421030400000000071e+01 1.875927199999999928e+01 -2.239229476195391325e-02 -1.897072170834465318e-02 -2.755233739564775727e-02 -2.311221370035531839e-02 3.140000000000000568e+01 5.340000000000000568e+01 3.397592207005192932e+01 4.413030629498707924e+01 -1.597982621427988109e-02 1.100467019875950427e+04 -1.956065137954182687e-02 1.562911853608217461e+04
1.694511000000000000e+09 -5.420732799999999685e+01 1.875972319999999982e+01 -1.971561533987086640e-02 -1.952521529720975535e-02 -2.421034244986690342e-02 -2.383276236085637295e-02 3.300232558139535399e+01 4.991196013289037836e+01 3.516352773021714029e+01 4.316555099254428995e+01 -1.536087263273957192e-02 1.099526798910539947e+04 -1.880075367074684339e-02 1.561761011456708729e+04
1.694511600000000000e+09 -5.420419840000000278e+01 1.876015840000000168e+01 -1.950158772535293475e-02 -1.404848277774616190e-02 -2.394219278155632416e-02 -1.702114089349681877e-02 3.309999999999999432e+01 5.300000000000000000e+01 3.631728230980093031e+01 4.216947833856266215e+01 -1.300661857096828411e-02 1.098675774174428625e+04 -1.587288006569396309e-02 1.560720802444615401e+04
1.694512200000000000e+09 -5.420102399999999676e+01 1.876051199999999852e+01 -2.365561898570732804e-02 -2.394741233521547816e-02 -2.907765264776675240e-02 -2.934569566877573768e-02 3.660000000000000853e+01 4.689999999999998437e+01 3.743637140111707140e+01 4.114307294036993312e+01 -1.870850670513141134e-02 1.097724320416145747e+04 -2.295933901380809578e-02 1.559555835872230273e+04
