# timestamp_grid, lon_SD_grid, lat_SD_grid, taux_c_SD_grid, tauy_c_SD_grid, taux10m_c_SD_grid, tauy10m_c_SD_grid, ucur_SD_grid[:,iz], vcur_SD_grid[:,iz], ucur_SD_grid_bp[:,iz], vcur_SD_grid_bp[:,iz], tau_dot_sfcvel_SD, energy_input_SD
1.694119800000000000e+09 -6.675457919999999490e+01 2.596869440000000040e+01 -7.264701063777144301e-03 -8.953644863691138760e-04 -8.638291602818934725e-03 -1.143379377639382579e-03 -3.449999999999997513e+00 -1.804999999999999005e+01 1.882449317937898048e+00 -1.480304957701565671e+00 -1.235001907440789451e-04 1.995218081342586913e+01
1.694120400000000000e+09 -6.675590400000000102e+01 2.596887840000000125e+01 -7.515467608854851586e-03 -4.170012960350589701e-03 -8.981619393721246292e-03 -5.058751740414858117e-03 -4.099999999999992539e+00 -1.819999999999999574e+01 1.879047408005573905e+00 -1.608538362383513887e+00 -7.414294112008188570e-05 1.989288787386661994e+01
1.694121000000000000e+09 -6.675709439999999972e+01 2.596902719999999931e+01 8.891303698971474373e-04 1.445363587083988701e-03 1.079865890002878852e-03 1.732375552978084954e-03 -5.199999999999993960e+00 -1.659999999999999432e+01 1.872336845993462839e+00 -1.735347688982959991e+00 -8.434568081360954874e-06 1.986811462110618720e+01
1.694121600000000000e+09 -6.675816960000000222e+01 2.596919039999999868e+01 4.416162796947071222e-03 -2.977857583915762192e-04 5.150246818995013118e-03 -4.059801500997504043e-04 -6.299999999999994493e+00 -1.499999999999999112e+01 1.862271978951160589e+00 -1.860531452236509287e+00 8.778136000756743649e-05 1.989191865868404818e+01
1.694122200000000000e+09 -6.675929600000000619e+01 2.596923839999999828e+01 3.747754580818880681e-03 4.635679142119678194e-03 4.377599183848116665e-03 5.386396858087006724e-03 -6.650000000000000355e+00 -1.504999999999998650e+01 1.848812375852956658e+00 -1.983889882945928163e+00 -2.267781899957132705e-05 1.991144972098644672e+01
1.694122800000000000e+09 -6.676115199999999561e+01 2.597029600000000116e+01 7.500076268315706944e-03 1.613996675898728833e-02 9.353902068793879324e-03 2.012910701877375710e-02 -7.000000000000006217e+00 -1.509999999999998010e+01 1.831922924631144145e+00 -2.105225184759755397e+00 -2.023870284979577630e-04 1.984393026673718907e+01
1.694123400000000000e+09 -6.676372480000000564e+01 2.597247360000000072e+01 2.245997720677864531e-02 4.801538634328773175e-02 2.812673468227832804e-02 6.010167187595662902e-02 -6.750000000000000000e+00 -1.684999999999998721e+01 1.811573936911810900e+00 -2.224341819344194171e+00 -6.611472248390946665e-04 1.958486999073607393e+01
1.694124000000000000e+09 -6.676640000000000441e+01 2.597503680000000159e+01 2.459269765600376537e-02 5.327073962207590913e-02 3.080118907939463982e-02 6.666361827154594633e-02 -6.499999999999994671e+00 -1.859999999999999432e+01 1.787741262692408295e+00 -2.341046830946373003e+00 -8.074391581387337351e-04 1.914429407584272624e+01
1.694124600000000000e+09 -6.676913279999999418e+01 2.597752639999999857e+01 2.260933222536911508e-02 4.834603240027907783e-02 2.826657849688852392e-02 6.040317084033582085e-02 -8.600000000000008527e+00 -2.179999999999999716e+01 1.760406403858841617e+00 -2.455150209469392220e+00 -7.889515833804734615e-04 1.866537685338696306e+01
1.694125200000000000e+09 -6.676962559999999769e+01 2.597736319999999921e+01 3.026982264286237970e-02 4.640154003061733312e-02 3.783178783972546144e-02 5.789114035335669872e-02 -1.070000000000002061e+01 -2.500000000000000000e+01 1.729556597526167083e+00 -2.566465289039579822e+00 -6.673457038865036233e-04 1.822848766720687053e+01
1.694125800000000000e+09 -6.676693120000000192e+01 2.597531040000000147e+01 1.732709648119964974e-02 4.326583976192640429e-02 2.163793553128878777e-02 5.404775552416977991e-02 -9.000000000000007105e+00 -2.084999999999999076e+01 1.695184860439387986e+00 -2.674809150570081506e+00 -8.635523247199738527e-04 1.776921825862492810e+01
1.694126400000000000e+09 -6.676379520000000412e+01 2.597344640000000027e+01 2.963415272925103497e-02 6.368941127421236248e-02 3.713181872070048933e-02 7.978973845460617109e-02 -7.299999999999995381e+00 -1.669999999999998153e+01 1.657290043979743555e+00 -2.780002942165316071e+00 -1.279443644471243416e-03 1.712631946786756387e+01
1.694127000000000000e+09 -6.676038400000000195e+01 2.597139040000000065e+01 2.372846503191668524e-02 4.383593409498164062e-02 2.971604569907855889e-02 5.487169024190795968e-02 -7.350000000000001421e+00 -1.584999999999998721e+01 1.615876940924765304e+00 -2.881872066450046344e+00 -8.798727448645897887e-04 1.647852455106681546e+01
1.694127600000000000e+09 -6.675766400000000544e+01 2.596981600000000157e+01 2.329851905357916558e-02 4.317271287354507159e-02 2.917931611835708830e-02 5.405552130831262764e-02 -7.400000000000006573e+00 -1.499999999999999112e+01 1.570956410052634755e+00 -2.980246308854509696e+00 -9.206436033266463068e-04 1.593836964660943956e+01
1.694128200000000000e+09 -6.675448319999999569e+01 2.596809280000000086e+01 1.837037070040557080e-02 4.882995752970530762e-02 2.299266403270596240e-02 6.118356136610089008e-02 -7.450000000000001066e+00 -1.399999999999998934e+01 1.522545470494143682e+00 -3.074959998270925698e+00 -1.221804414199111804e-03 1.529563524135171271e+01
1.694128800000000000e+09 -6.675136000000000536e+01 2.596632960000000168e+01 2.117622077369193598e-02 5.058042098910465328e-02 2.652057462530668652e-02 6.340399509045645254e-02 -7.499999999999995559e+00 -1.299999999999998934e+01 1.470667364495558571e+00 -3.165852201223062767e+00 -1.289869603319245602e-03 1.454213303609620489e+01
1.694129400000000000e+09 -6.674828800000000228e+01 2.596478719999999996e+01 2.245076811033482750e-02 4.086822498064152098e-02 2.812912705396361859e-02 5.120727451162027793e-02 -7.099999999999995204e+00 -1.269999999999999929e+01 1.415351606552800900e+00 -3.252766919181460548e+00 -1.011590795493893559e-03 1.385169491645226358e+01
1.694130000000000000e+09 -6.674517760000000521e+01 2.596323680000000067e+01 1.932003397725459010e-02 2.727931993848268372e-02 2.420237840143449337e-02 3.414581652081279811e-02 -6.699999999999994849e+00 -1.240000000000001101e+01 1.356634028607183629e+00 -3.335553286082887592e+00 -6.478140973552178831e-04 1.335387344859753078e+01
1.694130600000000000e+09 -6.674230400000000429e+01 2.596175360000000154e+01 2.573699747176229347e-02 3.682201557260660063e-02 3.225613955008298922e-02 4.617234484264824690e-02 -8.299999999999997158e+00 -9.700000000000008171e+00 1.294556817559055828e+00 -3.414065764202446118e+00 -9.239477719479546099e-04 1.288234488780657827e+01
1.694131200000000000e+09 -6.673960320000000479e+01 2.596038559999999862e+01 2.603244253684182732e-02 3.974603335603289767e-02 3.261804563957627218e-02 4.989056147971122901e-02 -9.899999999999998579e+00 -7.000000000000006217e+00 1.229168522830977661e+00 -3.488164311274480234e+00 -1.066424361285468400e-03 1.228523324783655113e+01
1.694131800000000000e+09 -6.674270079999999439e+01 2.596306879999999850e+01 2.089617183177512605e-02 4.420501320968475006e-02 2.615768707729134238e-02 5.551176498547634452e-02 -1.050000000000001066e+01 -6.500000000000005329e+00 1.160524019978130594e+00 -3.557714503863346422e+00 -1.330183073032007932e-03 1.156625101754130824e+01
1.694132400000000000e+09 -6.674639999999999418e+01 2.596573280000000139e+01 1.237293654676206028e-02 4.879467933934333868e-02 1.543725936865261716e-02 6.130937087055808588e-02 -1.110000000000002096e+01 -6.000000000000005329e+00 1.088684451356034977e+00 -3.622587651381779850e+00 -1.632927791917641435e-03 1.067731775805641448e+01
1.694133000000000000e+09 -6.674963839999999493e+01 2.596793920000000000e+01 5.349656883721009941e-03 3.068790361241301168e-02 6.638589309389784920e-03 3.853819026899168998e-02 -9.950000000000013500e+00 -6.100000000000004974e+00 1.013717175159694284e+00 -3.682660939966655889e+00 -1.075901048986557633e-03 9.864669105785154102e+00
1.694133600000000000e+09 -6.675300479999999936e+01 2.597016800000000103e+01 8.626707856075735426e-03 2.409324718102907534e-02 1.077251858284228141e-02 3.023527799766040358e-02 -8.800000000000007816e+00 -6.200000000000005507e+00 9.356957396883436306e-01 -3.737817605623341866e+00 -8.198418970141940158e-04 9.295946221984928926e+00
1.694134200000000000e+09 -6.675614079999999717e+01 2.597224160000000026e+01 2.051623162421497074e-02 3.236908892749356531e-02 2.569538248269655559e-02 4.061684167873245987e-02 -9.350000000000003197e+00 -7.050000000000000711e+00 8.546998789103236183e-01 -3.787947121646848991e+00 -1.050771765483174500e-03 8.734762123235718434e+00
1.694134800000000000e+09 -6.675914240000000177e+01 2.597414879999999826e+01 2.164008133895548719e-02 2.023942882510723976e-02 2.709537679018029013e-02 2.535348540522251726e-02 -9.899999999999998579e+00 -7.899999999999995914e+00 7.708154984156347922e-01 -3.832945396398410587e+00 -6.089611545788623913e-04 8.236842247217106561e+00
1.694135400000000000e+09 -6.676227839999999958e+01 2.597623039999999861e+01 1.877018771019313415e-02 2.286712073353303065e-02 2.347549434055637083e-02 2.864311425071159808e-02 -1.104999999999999361e+01 -8.450000000000001066e+00 6.841346219722630462e-01 -3.872714979184125994e+00 -7.571650572210387444e-04 7.827004383677135912e+00
1.694136000000000000e+09 -6.676509439999999529e+01 2.597809279999999887e+01 1.821522084684756154e-02 1.300296749395254102e-02 2.276154965215496789e-02 1.624616898923611150e-02 -1.219999999999998863e+01 -9.000000000000007105e+00 5.947552981403525507e-01 -3.907165264238724234e+00 -3.997114381893744021e-04 7.479941435054011656e+00
1.694136600000000000e+09 -6.676758399999999938e+01 2.597967840000000095e+01 2.124709992414193852e-02 1.842490448829765814e-02 2.653979393968413161e-02 2.302052622457584005e-02 -1.354999999999999538e+01 -1.104999999999999361e+01 5.027814788703086624e-01 -3.936212688062781240e+00 -6.184169450161682881e-04 7.174502920092348468e+00
1.694137200000000000e+09 -6.676739840000000470e+01 2.597946239999999918e+01 1.667609594666218109e-02 1.236983659066887876e-02 2.078392856617985313e-02 1.540199481057252968e-02 -1.490000000000000213e+01 -1.309999999999997833e+01 4.083228776496738988e-01 -3.959780933567366379e+00 -4.217261159817142844e-04 6.862460001792986652e+00
1.694137800000000000e+09 -6.676535680000000639e+01 2.597802559999999872e+01 1.052944202331208834e-02 1.024031941347657015e-02 1.311929690060995891e-02 1.275981564973487255e-02 -1.189999999999999858e+01 -1.144999999999999218e+01 3.114948258533205561e-01 -3.977801141149633679e+00 -3.745408753927961494e-04 6.623579904380633820e+00
1.694138400000000000e+09 -6.676368639999999743e+01 2.597704480000000160e+01 9.603473368650824668e-03 6.011638787847839623e-03 1.169446057169344459e-02 7.298088121486741124e-03 -8.899999999999996803e+00 -9.800000000000007816e+00 2.124181724321548004e-01 -3.990212082028405938e+00 -2.194776146209137470e-04 6.445374357376520535e+00
1.694139000000000000e+09 -6.676229120000000705e+01 2.597615199999999902e+01 6.021718187518777972e-03 6.877992057212122499e-03 7.106664848954762775e-03 8.117702894460150989e-03 -8.450000000000002842e+00 -9.550000000000002487e+00 1.112192484844061607e-01 -3.996960259872711863e+00 -2.682132994899628876e-04 6.299067083143257584e+00
1.694139600000000000e+09 -6.676084480000000099e+01 2.597520640000000114e+01 4.480816569933071536e-03 6.929134743744501737e-03 5.270889222106510223e-03 8.165126295955922944e-03 -8.000000000000007105e+00 -9.299999999999997158e+00 8.029844718137477827e-03 -3.997999972900741827e+00 -2.766670025644909093e-04 6.135602992526921540e+00
1.694140200000000000e+09 -6.675966719999999555e+01 2.597442399999999907e+01 1.653127619150685478e-03 5.412556837991433847e-03 1.912411234087081678e-03 6.334919197308786117e-03 -7.800000000000006928e+00 -7.599999999999996092e+00 -9.701285748241225693e-02 -3.993293376304000386e+00 -2.177430200413702074e-04 5.987279985745162847e+00
1.694140800000000000e+09 -6.675898239999999362e+01 2.597402400000000000e+01 4.825705099683269355e-04 7.980154977343872219e-03 5.372194971344512477e-04 9.433385577348589804e-03 -7.600000000000006750e+00 -5.899999999999994138e+00 -2.037664016912543175e-01 -3.982810534020323701e+00 -3.188177696325844904e-04 5.826311748842976534e+00
1.694141400000000000e+09 -6.675794559999999933e+01 2.597342719999999971e+01 8.781023410670565042e-04 6.776585951350186030e-03 1.007430298612729076e-03 7.989596631354706213e-03 -7.000000000000006217e+00 -4.649999999999998579e+00 -3.120831947520422145e-01 -3.966529438672452113e+00 -2.715356865364413523e-04 5.649205711992268952e+00
1.694142000000000000e+09 -6.675712000000000046e+01 2.597290239999999883e+01 1.031355015702345749e-03 4.419236317282724397e-03 1.184625179706051820e-03 5.168074981055192745e-03 -6.400000000000005684e+00 -3.400000000000003020e+00 -4.218106542001061610e-01 -3.944436008961481388e+00 -1.786643139588627147e-04 5.514145711843677411e+00
1.694142600000000000e+09 -6.675639040000000080e+01 2.597248480000000015e+01 -1.520328918340803104e-05 9.853631801996456940e-03 -5.073709796008850581e-05 1.174504515356243964e-02 -6.600000000000005862e+00 -2.500000000000057732e-01 -5.327913623982312163e-01 -3.916524075480096734e+00 -3.858388600227849225e-04 5.344794759649182936e+00
1.694143200000000000e+09 -6.675667839999999842e+01 2.597249599999999958e+01 -3.898125989976440782e-03 9.807560499731143508e-03 -4.729257868465710536e-03 1.182606004091157903e-02 -6.800000000000006040e+00 2.899999999999991473e+00 -6.448632368100037926e-01 -3.882795338780078431e+00 -3.556699204977028812e-04 5.122342125493037024e+00
1.694143800000000000e+09 -6.675617280000000164e+01 2.597270719999999855e+01 -3.989490652159899051e-03 8.757648430662916608e-03 -4.789782908803514455e-03 1.046115280295076798e-02 -6.200000000000005507e+00 2.749999999999996891e+00 -7.578597227511014722e-01 -3.843259294176431862e+00 -3.063443944671088862e-04 4.923737831003593080e+00
1.694144400000000000e+09 -6.675557120000000566e+01 2.597277920000000151e+01 -5.863216206168983015e-03 1.308152618808396984e-02 -7.432276060050898962e-03 1.652198713144083231e-02 -5.600000000000004974e+00 2.600000000000002309e+00 -8.716099969878746689e-01 -3.797933166139092709e+00 -4.457232431364299631e-04 4.698117539722531433e+00
1.694145000000000000e+09 -6.675507199999999841e+01 2.597296959999999899e+01 -4.485641460300960823e-03 4.894035682805974660e-03 -5.335478094392376996e-03 5.809761868444882939e-03 -5.000000000000004441e+00 2.800000000000002487e+00 -9.859391692529766438e-01 -3.746841890877193659e+00 -1.391460829684935789e-04 4.522656741891053933e+00
1.694145600000000000e+09 -6.675470079999999484e+01 2.597311039999999949e+01 -2.056179844585367578e-05 7.162359791972407012e-03 -4.387742514186935465e-05 8.505388874624089310e-03 -4.400000000000003908e+00 3.000000000000002665e+00 -1.100668484126630986e+00 -3.690018128883260751e+00 -2.640660575443640515e-04 4.401693099737197024e+00
1.694146200000000000e+09 -6.675488640000000373e+01 2.597312319999999985e+01 3.651258834708680213e-04 4.919994572651568976e-03 4.182572196381387350e-04 5.800246056278041476e-03 -2.900000000000002576e+00 2.649999999999996803e+00 -1.215615528001002366e+00 -3.627502275266883291e+00 -1.829114420021655651e-04 4.267599849873238149e+00
1.694146800000000000e+09 -6.675469440000000532e+01 2.597328479999999828e+01 -1.274825954417828019e-03 5.688427932970460676e-03 -1.511020323905959200e-03 6.725993663583303313e-03 -1.400000000000001243e+00 2.299999999999990941e+00 -1.330594434991802633e+00 -3.559342464744601475e+00 -1.855078677892964332e-04 4.157074056935799788e+00
1.694147400000000000e+09 -6.675477119999999331e+01 2.597353280000000098e+01 -1.863866504251561994e-03 4.504471469667844022e-03 -2.197851301934176244e-03 5.316187213623884203e-03 -1.049999999999995381e+00 3.699999999999992184e+00 -1.445416089692810768e+00 -3.485594572452533679e+00 -1.300669867215682198e-04 4.062401600582546735e+00
1.694148000000000000e+09 -6.675424639999999954e+01 2.597368319999999997e+01 -1.066912283801804912e-03 5.635731853475598081e-03 -1.263095705315617646e-03 6.677816265835531152e-03 -6.999999999999895195e-01 5.099999999999993427e+00 -1.559888343563591739e+00 -3.406322191287280532e+00 -1.753285444153127840e-04 3.970782941241481012e+00
1.694148600000000000e+09 -6.675395840000000192e+01 2.597413919999999976e+01 -4.074937249005704774e-03 8.024491813426617645e-03 -4.855507029362217744e-03 9.573183427310059598e-03 -4.999999999999893419e-01 3.399999999999991918e+00 -1.673816261378930914e+00 -3.321596579182834130e+00 -1.983342832567403175e-04 3.858684092939864030e+00
1.694149200000000000e+09 -6.675341439999999693e+01 2.597406240000000111e+01 -4.687159192561204599e-03 8.835696179620265364e-03 -5.592886673182874933e-03 1.054870823068271464e-02 -2.999999999999891642e-01 1.699999999999990408e+00 -1.787002394552199336e+00 -3.231496615527882366e+00 -2.017655759952130231e-04 3.738654135164278358e+00
1.694149800000000000e+09 -6.675243519999999364e+01 2.597370719999999977e+01 -6.122637863643363640e-03 1.255785595381332491e-02 -7.690942487923227953e-03 1.581058730159832712e-02 3.050000000000008260e+00 -2.500000000000057732e-01 -1.899247060940211895e+00 -3.136108804079925871e+00 -2.775440064939556665e-04 3.594861260417527404e+00
1.694150400000000000e+09 -6.675162240000000224e+01 2.597347519999999932e+01 -3.103116787119355752e-03 1.065508978434350287e-02 -3.749021971551302033e-03 1.297697801920691917e-02 6.400000000000005684e+00 -2.200000000000001954e+00 -2.010348596037204061e+00 -3.035527310249849453e+00 -2.610546955721400179e-04 3.433281649797699231e+00
1.694151000000000000e+09 -6.675077120000000264e+01 2.597309759999999912e+01 -3.023116416191764383e-03 1.384952822858426594e-02 -3.769707884283140381e-03 1.741112953756854612e-02 5.649999999999999467e+00 -2.500000000000002220e+00 -2.120103566998472022e+00 -2.929853998841922547e+00 -3.416777576517190072e-04 3.252461913830540396e+00
1.694151600000000000e+09 -6.674986239999999782e+01 2.597270400000000024e+01 -5.531614873495596836e-03 1.182387961500433980e-02 -6.929035281605896643e-03 1.485536202463412676e-02 4.899999999999993250e+00 -2.800000000000002487e+00 -2.228307008556386748e+00 -2.819198444357382538e+00 -2.100772682564421533e-04 3.086935406058092468e+00
