# timestamp_grid lon_SD_grid lat_SD_grid taux_c_SD_grid tauy_c_SD_grid ucur_SD_grid[:,iz] vcur_SD_grid[:,iz] ucur_SD_grid_bp[:,iz] vcur_SD_grid_bp[:,iz] tau_dot_sfcvel_SD energy_input_SD
1.694041800000000000e+09 -6.589868800000000704e+01 1.999420800000000042e+01 -1.033138368895125843e-02 1.519544663032417267e-02 -3.249999999999999289e+01 2.010000000000000853e+01 -3.965987726714842676e+00 2.066101786423417686e+00 6.411984471604318878e-03 4.057117403098994259e+02
1.694042400000000000e+09 -6.589909760000000460e+01 1.999724319999999977e+01 -1.274775477863301920e-02 1.147483082651824804e-02 -3.159999999999998366e+01 2.310000000000000853e+01 -3.798552506767971959e+00 2.222560898492589754e+00 6.678976430973747672e-03 4.096390285806728571e+02
1.694043000000000000e+09 -6.589957760000000064e+01 2.000024480000000082e+01 -1.122247640200758900e-02 9.794400900577492769e-03 -3.059999999999998010e+01 2.409999999999999787e+01 -3.627693018428471028e+00 2.377375019208328499e+00 5.794528396053495733e-03 4.133810800287810139e+02
1.694043600000000000e+09 -6.590023680000000184e+01 2.000307839999999970e+01 -9.398906088492179137e-03 7.862467647696814305e-03 -2.959999999999998010e+01 2.509999999999998721e+01 -3.453583438227703528e+00 2.530377962085601062e+00 4.755555581765583475e-03 4.165461052221267551e+02
1.694044200000000000e+09 -6.590064639999999940e+01 2.000603200000000115e+01 -1.055099221576643632e-02 9.088733184847371666e-03 -2.594999999999998153e+01 2.404999999999999361e+01 -3.276401140828551384e+00 2.681405338093846513e+00 4.923822810947180509e-03 4.194499187399405855e+02
1.694044800000000000e+09 -6.590092160000000376e+01 2.000882879999999986e+01 -4.219775186693967839e-03 8.424573354091770966e-03 -2.229999999999998650e+01 2.300000000000000000e+01 -3.096326455674488276e+00 2.830294756600513661e+00 2.878661738073861817e-03 4.217906641046469076e+02
1.694045400000000000e+09 -6.590132479999999759e+01 2.001144160000000127e+01 -9.070158626592154938e-03 6.914497578554063516e-03 -2.300000000000000000e+01 2.395000000000000639e+01 -2.913542398754689788e+00 2.976886000367668039e+00 3.742158654179894052e-03 4.237769102223230107e+02
1.694046000000000000e+09 -6.590158719999999448e+01 2.001418560000000113e+01 -7.255892425433591031e-03 6.122276536928187088e-03 -2.370000000000000995e+01 2.490000000000001279e+01 -2.728234414801552266e+00 3.121021197250146262e+00 3.244093362522881482e-03 4.258727858273338143e+02
1.694046600000000000e+09 -6.590190080000000705e+01 2.001694240000000136e+01 -1.389682472811839577e-02 8.314533216855969633e-03 -2.130000000000000782e+01 2.750000000000000355e+01 -2.540590155942898054e+00 3.262545010683908675e+00 5.246520301724611618e-03 4.284199699266080756e+02
1.694047200000000000e+09 -6.590206080000000100e+01 2.001987839999999963e+01 -9.516386016389388053e-03 8.469625092718445492e-03 -1.890000000000000568e+01 3.009999999999999432e+01 -2.350799268161366751e+00 3.401304854368282005e+00 4.347954110005846674e-03 4.312983122501271964e+02
1.694047800000000000e+09 -6.590208640000000173e+01 2.002269439999999889e+01 -1.293187768933536617e-02 4.893027311592411908e-03 -1.765000000000000924e+01 2.759999999999999076e+01 -2.159053151687509331e+00 3.537151116065230472e+00 3.632951950167198976e-03 4.336925840681790874e+02
1.694048400000000000e+09 -6.590194560000000479e+01 2.002559679999999886e+01 -7.701857489962781605e-03 4.967623882013567221e-03 -1.640000000000001279e+01 2.509999999999998721e+01 -1.965544705692605421e+00 3.669937351247843260e+00 2.509978222739301778e-03 4.355354631200510198e+02
1.694049000000000000e+09 -6.590199680000000626e+01 2.002823679999999840e+01 -5.725202484588582351e-03 5.879067301361901553e-03 -1.700000000000001421e+01 2.369999999999999574e+01 -1.770468083080239730e+00 3.799520419799595761e+00 2.366623372802830264e-03 4.369984435987136635e+02
1.694049600000000000e+09 -6.590196480000000179e+01 2.003068959999999876e+01 -7.449364834635124888e-03 7.267389706138321394e-03 -1.760000000000001563e+01 2.230000000000000782e+01 -1.574018467737991145e+00 3.925760588043741173e+00 2.931716115364629317e-03 4.385879454451638821e+02
1.694050200000000000e+09 -6.590187520000000632e+01 2.003331999999999979e+01 -8.297352365007447036e-03 4.135641742073955032e-03 -1.620000000000001350e+01 2.195000000000000284e+01 -1.376391871236154918e+00 4.048521631152168787e+00 2.251944445516440661e-03 4.401430436134281763e+02
1.694050800000000000e+09 -6.590168319999999369e+01 2.003588960000000085e+01 -1.185530418698642514e-02 6.278826343143416831e-03 -1.480000000000001315e+01 2.159999999999999787e+01 -1.177784928713166313e+00 4.167670947392137393e+00 3.110811509792970209e-03 4.417518704000210619e+02
1.694051400000000000e+09 -6.590160000000000196e+01 2.003835839999999990e+01 -8.169132542338326114e-03 3.309038893522832370e-03 -1.594999999999999574e+01 2.165000000000000568e+01 -9.783946809512797937e-01 4.283079682687324308e+00 2.019383560950655746e-03 4.432909289212441308e+02
1.694052000000000000e+09 -6.590155520000000422e+01 2.004079199999999972e+01 -7.912717471568438479e-03 1.217614218370558074e-03 -1.709999999999998010e+01 2.170000000000000995e+01 -7.784183613907725841e-01 4.394622861650621992e+00 1.617296973024612543e-03 4.443819330814367277e+02
1.694052600000000000e+09 -6.590174079999999890e+01 2.004336959999999834e+01 -9.150036326191282599e-03 2.162633815799861435e-03 -1.644999999999998508e+01 2.120000000000000995e+01 -5.780532058674335838e-01 4.502179519508605843e+00 1.963659344608035227e-03 4.454562199767265156e+02
1.694053200000000000e+09 -6.590157440000000122e+01 2.004574240000000174e+01 -5.658446679505833680e-03 2.918462860983440498e-03 -1.579999999999999183e+01 2.070000000000000639e+01 -3.774962691903178680e-01 4.605632828188801930e+00 1.498156387585493701e-03 4.464947646963845500e+02
1.694053800000000000e+09 -6.590129919999999686e+01 2.004817759999999893e+01 -8.349036484898451904e-03 3.456301702726647003e-03 -1.690000000000000213e+01 2.040000000000000568e+01 -1.769442307635426537e-01 4.704870212492063608e+00 2.116072713304074752e-03 4.475790334266513923e+02
1.694054400000000000e+09 -6.590095359999999403e+01 2.005058079999999876e+01 -8.656262733276576249e-03 5.166946206721283706e-03 -1.800000000000001421e+01 2.010000000000000853e+01 2.340679869481195746e-02 4.799783458712479245e+00 2.596683479540763673e-03 4.489928602845048431e+02
1.694055000000000000e+09 -6.590068479999999340e+01 2.005307039999999930e+01 -8.984139094687249721e-03 4.519816089808580128e-03 -1.725000000000000711e+01 1.890000000000000568e+01 2.233614558709359210e-01 4.890268817801208812e+00 2.404009234807373118e-03 4.504930680988092604e+02
1.694055600000000000e+09 -6.590042239999999651e+01 2.005532639999999844e+01 -1.025930022589109647e-02 3.792593519206573487e-03 -1.650000000000000355e+01 1.770000000000000284e+01 4.227253025746646742e-01 4.976227098199649923e+00 2.364073590171594710e-03 4.519234929463029857e+02
1.694056200000000000e+09 -6.590021120000000110e+01 2.005756799999999984e+01 -1.114057132310502553e-02 6.813830720845879402e-03 -1.514999999999999680e+01 1.640000000000000213e+01 6.213050203626034884e-01 5.057563743589495786e+00 2.805264793669135642e-03 4.534742944614552016e+02
1.694056800000000000e+09 -6.589982080000000053e+01 2.005964960000000019e+01 -1.199534207544107264e-02 9.029557646061264070e-03 -1.379999999999999005e+01 1.510000000000000142e+01 8.189086215969368920e-01 5.134188898022163272e+00 3.018820410966118091e-03 4.552215200228457661e+02
1.694057400000000000e+09 -6.589914880000000608e+01 2.006180799999999920e+01 -1.223197420312470245e-02 9.695286697086597655e-03 -1.134999999999999432e+01 1.510000000000000142e+01 1.015345670551276225e+00 5.206017465642481135e+00 2.852317363314729477e-03 4.569828613551300123e+02
1.694058000000000000e+09 -6.589845760000000041e+01 2.006383680000000069e+01 -1.516629495727939148e-02 7.254643967750426525e-03 -8.899999999999996803e+00 1.510000000000000142e+01 1.210427514728966036e+00 5.272969174491778155e+00 2.445251490328179816e-03 4.585721320112228909e+02
1.694058600000000000e+09 -6.589759359999999333e+01 2.006576799999999849e+01 -1.216897999290964157e-02 8.420969224200079012e-03 -1.139999999999998792e+01 1.290000000000000036e+01 1.403967517456577996e+00 5.334968645732143244e+00 2.473568749113507978e-03 4.600477780830553911e+02
1.694059200000000000e+09 -6.589687680000000114e+01 2.006757280000000065e+01 -1.128717610054370303e-02 5.509266108394270632e-03 -1.389999999999997904e+01 1.069999999999999929e+01 1.595781258093734944e+00 5.391945451110564669e+00 2.158408951573759140e-03 4.614373713932615715e+02
1.694059800000000000e+09 -6.589606399999999553e+01 2.006944479999999942e+01 -1.358862417490561830e-02 5.905141988546203265e-03 -1.314999999999999503e+01 1.135000000000000497e+01 1.785686680850710362e+00 5.443834148399142592e+00 2.457137694700082479e-03 4.628220353871437283e+02
1.694060400000000000e+09 -6.589518719999999519e+01 2.007148159999999848e+01 -1.696929193735744260e-02 5.349832082020874145e-03 -1.240000000000001101e+01 1.200000000000001066e+01 1.973504227166562153e+00 5.490574316876795535e+00 2.746172050074829982e-03 4.643830283105762646e+02
1.694061000000000000e+09 -6.589453439999999773e+01 2.007402400000000142e+01 -1.586119083018980649e-02 9.753021178653958553e-03 -1.274999999999999467e+01 9.700000000000008171e+00 2.159056989866274812e+00 5.532110610563298003e+00 2.968344885178634315e-03 4.660973833911523343e+02
1.694061600000000000e+09 -6.589468159999999841e+01 2.007728480000000104e+01 -1.659579153755974881e-02 5.530376162839522290e-03 -1.309999999999997833e+01 7.400000000000006573e+00 2.342170879871967593e+00 5.568392805896238862e+00 2.583296527470448512e-03 4.677628758149470514e+02
1.694062200000000000e+09 -6.589500160000000051e+01 2.008033760000000001e+01 -1.228698163291110264e-02 2.294010002652307600e-03 -1.219999999999998863e+01 7.400000000000006573e+00 2.522674785146752363e+00 5.599375820925583724e+00 1.668768499411424052e-03 4.690384953230116025e+02
1.694062800000000000e+09 -6.589528959999999813e+01 2.008345440000000082e+01 -1.468447014442945432e-02 3.425052248896079139e-03 -1.129999999999999893e+01 7.400000000000006573e+00 2.700400726846438282e+00 5.625019724887298622e+00 1.912798992738838459e-03 4.701129655706566837e+02
1.694063400000000000e+09 -6.589552639999999428e+01 2.008655999999999864e+01 -2.576554687817624728e-02 1.217982057456051641e-02 -1.274999999999999467e+01 7.850000000000001421e+00 2.875184019069562336e+00 5.645289764491593587e+00 4.241223142070470534e-03 4.719591722110994851e+02
1.694064000000000000e+09 -6.589565439999999796e+01 2.009017760000000052e+01 -1.870409096472941748e-02 5.124474896246499281e-03 -1.419999999999999041e+01 8.299999999999997158e+00 3.046863416124260926e+00 5.660156406391655182e+00 3.081312333380035063e-03 4.741559328537346119e+02
1.694064600000000000e+09 -6.589598719999999332e+01 2.009330560000000077e+01 -1.688743742847869170e-02 1.518671024204074375e-03 -1.459999999999999076e+01 9.050000000000002487e+00 3.215281233251078064e+00 5.669595385029603918e+00 2.603005592248356075e-03 4.758612282314231834e+02
1.694065200000000000e+09 -6.589628799999999842e+01 2.009641600000000139e+01 -1.834509852613188524e-02 1.435290091940888153e-03 -1.499999999999999112e+01 9.800000000000007816e+00 3.380283453245527703e+00 5.673587751430522630e+00 2.892423207929988201e-03 4.775098568714766429e+02
1.694065800000000000e+09 -6.589671040000000346e+01 2.009935199999999966e+01 -1.788927055779542322e-02 2.882317760236451174e-03 -1.639999999999999147e+01 1.000000000000000888e+01 3.541719834393952215e+00 5.672119920380940705e+00 3.222072147502093309e-03 4.793442054781062325e+02
1.694066400000000000e+09 -6.589713919999999803e+01 2.010252799999999951e+01 -2.718710678589040045e-02 3.316582998360353800e-03 -1.779999999999999361e+01 1.020000000000000995e+01 3.699444014558566085e+00 5.665183710777335513e+00 5.177596473721245846e-03 4.818641060644732761e+02
1.694067000000000000e+09 -6.589735679999999718e+01 2.010606239999999900e+01 -2.165468317062387363e-02 1.044018050211056176e-02 -1.690000000000000568e+01 9.800000000000009592e+00 3.853313606061973484e+00 5.652776374130144887e+00 4.682779145042272224e-03 4.848222187501023654e+02
1.694067600000000000e+09 -6.589759999999999707e+01 2.010929120000000125e+01 -2.106696074026525797e-02 6.340442773519448100e-03 -1.600000000000001421e+01 9.400000000000009237e+00 4.003190296228650524e+00 5.634900609258722604e+00 3.966715339153273172e-03 4.874170670953610056e+02
1.694068200000000000e+09 -6.589775360000000148e+01 2.011241760000000056e+01 -2.849845355940344369e-02 6.089145887704954484e-03 -1.475000000000001776e+01 1.190000000000000036e+01 4.148939968592510574e+00 5.611564569457567764e+00 4.928130260648902819e-03 4.900855207753016884e+02
1.694068800000000000e+09 -6.589777279999999848e+01 2.011572160000000054e+01 -2.806860097532577064e-02 6.139476467110531292e-03 -1.350000000000002309e+01 1.439999999999999147e+01 4.290432839875096604e+00 5.582781881819861347e+00 4.673345742932901586e-03 4.929659635763762253e+02
1.694069400000000000e+09 -6.589773440000000448e+01 2.011919680000000099e+01 -2.380864841457622574e-02 9.112700547878216373e-03 -1.332500000000002061e+01 1.294999999999999218e+01 4.427543598847052841e+00 5.548571685510005125e+00 4.352597122192515371e-03 4.956737464359138130e+02
1.694070000000000000e+09 -6.589752959999999860e+01 2.012303999999999959e+01 -3.107778194751611989e-02 1.241668176871835172e-02 -1.315000000000001634e+01 1.149999999999999467e+01 4.560151535143775803e+00 5.508958656636271378e+00 5.514646729500985445e-03 4.986339195914218294e+02
1.694070600000000000e+09 -6.589742719999999565e+01 2.012651520000000005e+01 -3.058838051310016140e-02 6.430270899890755745e-03 -1.297500000000001386e+01 1.004999999999999716e+01 4.688140651838787143e+00 5.463972988261270203e+00 4.615084597013771085e-03 5.016728389893762596e+02
1.694071200000000000e+09 -6.589733760000000018e+01 2.012982239999999834e+01 -3.094308495195470521e-02 1.163057949470223083e-02 -1.280000000000001137e+01 8.599999999999997868e+00 4.811399765061645795e+00 5.413650334998095559e+00 4.960944710394597432e-03 5.045456477815987455e+02
1.694071800000000000e+09 -6.589729280000000244e+01 2.013305439999999891e+01 -2.336260310328527531e-02 7.313164547914561414e-03 -1.262500000000000888e+01 7.149999999999998579e+00 4.929822596673315793e+00 5.358031744689765397e+00 3.472419906965658852e-03 5.070756571668068773e+02
1.694072400000000000e+09 -6.589711359999999729e+01 2.013626879999999986e+01 -2.837968511588387366e-02 1.180962027235532043e-02 -1.245000000000000639e+01 5.700000000000001066e+00 5.043307861969591244e+00 5.297163584804682301e+00 4.206419152451797150e-03 5.093793088846321098e+02
1.694073000000000000e+09 -6.589722240000000397e+01 2.013946400000000025e+01 -2.637535310391712559e-02 7.819960923432166602e-03 -1.227500000000000213e+01 4.250000000000001776e+00 5.151759352360045341e+00 5.231097463734915465e+00 3.569922932751695005e-03 5.117122115101931286e+02
1.694073600000000000e+09 -6.589754240000000607e+01 2.014304320000000104e+01 -3.408440812778789492e-02 4.205100806637408588e-03 -1.209999999999999964e+01 2.800000000000002487e+00 5.255086012974446774e+00 5.159890147188070486e+00 4.241956206048182708e-03 5.140557752518330972e+02
1.694074200000000000e+09 -6.589779839999999922e+01 2.014650079999999832e+01 -3.055865703367335179e-02 8.455836282176217716e-03 -1.450000000000000355e+01 1.250000000000006661e+00 5.353202010296112867e+00 5.083603469678521947e+00 4.536703223409840544e-03 5.166893730806705207e+02
1.694074800000000000e+09 -6.589807999999999311e+01 2.015010399999999890e+01 -3.144578250589517149e-02 1.355306549617137785e-02 -1.690000000000000568e+01 -2.999999999999891642e-01 5.446026775232567729e+00 5.002304240750492070e+00 5.273678047007773935e-03 5.196324874617957903e+02
1.694075400000000000e+09 -6.589852799999999888e+01 2.015351520000000107e+01 -3.608595141057076988e-02 6.792465972997958380e-03 -1.825000000000001066e+01 3.250000000000008438e+00 5.533485013956583209e+00 4.916064155379439526e+00 6.806441276551603546e-03 5.232565232588635808e+02
1.694076000000000000e+09 -6.589901439999999866e+01 2.015733439999999987e+01 -3.593215778824402490e-02 8.207345232969386409e-03 -1.960000000000001563e+01 6.800000000000006040e+00 5.615506702356569235e+00 4.824959737958641526e+00 7.600802402337754511e-03 5.275786963625304224e+02
1.694076600000000000e+09 -6.589961599999999464e+01 2.016120159999999828e+01 -3.846327518879501944e-02 7.963676946753352193e-03 -2.110000000000000853e+01 5.000000000000004441e+00 5.692027082580189301e+00 4.729072329600596092e+00 8.513934912173420910e-03 5.324131175568837762e+02
1.694077200000000000e+09 -6.590040319999999952e+01 2.016464320000000043e+01 -3.366540037459626183e-02 1.229368404568283689e-02 -2.259999999999999787e+01 3.200000000000002842e+00 5.762986661928144905e+00 4.628488069249861780e+00 8.001778374120605344e-03 5.373678315427720236e+02
1.694077800000000000e+09 -6.590115839999999992e+01 2.016814719999999994e+01 -2.292403912298406413e-02 7.308502991283507243e-03 -2.095000000000000284e+01 5.300000000000004263e+00 5.828331213715855164e+00 4.523297826753424289e+00 5.189936854803188331e-03 5.413253461114491074e+02
1.694078400000000000e+09 -6.590192639999999358e+01 2.017184960000000160e+01 -2.907835954562822817e-02 8.405418204970160206e-03 -1.930000000000000426e+01 7.400000000000006573e+00 5.888011796671953846e+00 4.413597120534888951e+00 6.234124339474042369e-03 5.447525644697323060e+02
1.694079000000000000e+09 -6.590267520000000445e+01 2.017540479999999903e+01 -3.169505388113939837e-02 6.852507705581773649e-04 -1.914999999999999858e+01 9.350000000000003197e+00 5.941984802841957958e+00 4.299486064639210348e+00 6.133673765285383751e-03 5.484629039011601890e+02
1.694079600000000000e+09 -6.590327039999999670e+01 2.017948799999999920e+01 -3.442687618474667838e-02 1.586547400646322326e-02 -1.899999999999999289e+01 1.129999999999999893e+01 5.990212013840391592e+00 4.181069339604889912e+00 8.333905037832212148e-03 5.528031775420954546e+02
1.694080200000000000e+09 -6.590373759999999947e+01 2.018381760000000114e+01 -3.016305898641205574e-02 1.669132148309827521e-02 -1.939999999999999503e+01 1.374999999999999645e+01 6.032660640811239539e+00 4.058456165285139861e+00 8.146690147289949169e-03 5.577473560976320641e+02
